A/D,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
11,5.0,4.466666666666667,4.1,3.8000000000000007,3.5000000000000004,3.1999999999999997,2.9000000000000004,2.6399999999999997,2.420000000000001,2.2000000000000006,2.0533333333333332,1.90666666666667,1.780952380952381,1.6761904761904771,1.5714285714285727,1.4928571428571429,1.4142857142857146,1.3444444444444452,1.2833333333333337,1.2222222222222223,1.1733333333333336,1.1244444444444444,1.0799999999999998,1.0399999999999998,0.9999999999999999,0.9666666666666669,0.9333333333333335,0.9000000000000005,0.8666666666666669,0.8333333333333335
12,5.0,4.6,4.200000000000001,3.933333333333334,3.666666666666666,3.400000000000016,3.1333333333333333,2.88,2.64,2.4000000000000004,2.24,2.0800000000000005,1.9428571428571435,1.828571428571429,1.7142857142857153,1.628571428571429,1.5428571428571434,1.4666666666666668,1.4000000000000001,1.3333333333333337,1.2800000000000002,1.2266666666666668,1.1781818181818182,1.1345454545454547,1.090909090909091,1.054545454545455,1.018181818181818,0.9846153846153848,0.9538461538461541,0.9230769230769234
13,5.0,4.7333333333333325,4.300000000000001,4.040000000000001,3.8,3.56,3.3200000000000003,3.08,2.84,2.5999999999999996,2.4266666666666667,2.253333333333334,2.104761904761905,1.980952380952381,1.8571428571428574,1.7642857142857147,1.6714285714285717,1.5888888888888895,1.5166666666666668,1.4444444444444453,1.3866666666666667,1.328888888888889,1.2763636363636364,1.2290909090909092,1.1818181818181812,1.1424242424242426,1.103030303030303,1.066666666666667,1.0333333333333337,1.0000000000000007
14,5.0,4.8,4.4,4.12,3.9000000000000004,3.6799999999999997,3.459999999999999,3.2399999999999998,3.0200000000000005,2.8000000000000003,2.6133333333333333,2.4266666666666667,2.266666666666666,2.1333333333333337,2.000000000000001,1.9,1.7999999999999998,1.7111111111111124,1.6333333333333364,1.5555555555555556,1.4933333333333334,1.4311111111111114,1.3745454545454565,1.3236363636363635,1.2727272727272727,1.2303030303030305,1.1878787878787873,1.1487179487179489,1.112820512820513,1.0769230769230769
15,5.0,5.0,4.5,4.199999999999999,4.0,3.7999999999999994,3.6000000000000005,3.4,3.2000000000000006,2.9999999999999996,2.8,2.6000000000000005,2.4285714285714284,2.285714285714286,2.142857142857143,2.035714285714286,1.928571428571429,1.8333333333333335,1.7500000000000007,1.666666666666667,1.6000000000000003,1.5333333333333334,1.4727272727272729,1.4181818181818182,1.3636363636363638,1.3181818181818181,1.272727272727273,1.2307692307692297,1.1923076923076923,1.1538461538461537
16,5.0,5.0,4.6,4.28,4.066666666666667,3.880000000000001,3.693333333333334,3.5066666666666677,3.319999999999999,3.1333333333333333,2.946666666666667,2.7600000000000007,2.59047619047619,2.4380952380952383,2.285714285714286,2.1714285714285713,2.0571428571428574,1.9555555555555573,1.8666666666666665,1.7777777777777806,1.706666666666667,1.6355555555555579,1.570909090909093,1.512727272727273,1.4545454545454544,1.4060606060606087,1.3575757575757599,1.3128205128205128,1.2717948717948722,1.230769230769231
17,5.0,5.0,4.699999999999999,4.36,4.133333333333334,3.960000000000007,3.786666666666667,3.6133333333333337,3.4399999999999995,3.2666666666666666,3.0933333333333333,2.920000000000001,2.7523809523809524,2.590476190476191,2.4285714285714284,2.307142857142857,2.185714285714286,2.0777777777777775,1.983333333333334,1.8888888888888893,1.8133333333333337,1.7377777777777783,1.6690909090909096,1.6072727272727274,1.5454545454545459,1.493939393939394,1.4424242424242424,1.3948717948717968,1.3512820512820534,1.3076923076923077
18,5.0,5.0,4.8,4.440000000000001,4.200000000000001,4.028571428571429,3.866666666666668,3.704761904761904,3.5428571428571427,3.3809523809523814,3.219047619047619,3.057142857142857,2.8952380952380956,2.7333333333333347,2.571428571428571,2.4428571428571426,2.314285714285714,2.2,2.1000000000000014,2.000000000000001,1.9200000000000013,1.8400000000000032,1.767272727272727,1.7018181818181815,1.636363636363637,1.581818181818182,1.5272727272727271,1.4769230769230768,1.4307692307692306,1.3846153846153844
19,5.0,5.0,4.8,4.5200000000000005,4.2666666666666675,4.085714285714286,3.9333333333333345,3.780952380952386,3.6285714285714312,3.4761904761904807,3.3238095238095244,3.171428571428573,3.01904761904762,2.86666666666667,2.714285714285715,2.5785714285714287,2.442857142857143,2.3222222222222224,2.216666666666667,2.1111111111111107,2.0266666666666677,1.9422222222222254,1.8654545454545457,1.796363636363638,1.7272727272727277,1.6696969696969697,1.6121212121212118,1.5589743589743605,1.51025641025641,1.4615384615384617
20,5.0,5.0,5.0,4.6,4.333333333333334,4.142857142857143,4.000000000000002,3.857142857142858,3.714285714285715,3.5714285714285716,3.4285714285714284,3.285714285714287,3.1428571428571432,3.0000000000000004,2.8571428571428577,2.7142857142857153,2.571428571428571,2.444444444444446,2.333333333333334,2.222222222222223,2.1333333333333337,2.044444444444444,1.9636363636363707,1.8909090909090909,1.8181818181818183,1.7575757575757576,1.6969696969696977,1.6410256410256407,1.5897435897435899,1.538461538461539
21,5.0,5.0,5.0,4.680000000000001,4.3999999999999995,4.2,4.050000000000001,3.914285714285717,3.778571428571427,3.6428571428571432,3.5071428571428562,3.3714285714285723,3.2357142857142858,3.0999999999999996,2.9642857142857153,2.8285714285714305,2.6928571428571435,2.5666666666666673,2.4499999999999997,2.3333333333333335,2.24,2.1466666666666683,2.061818181818187,1.9854545454545462,1.9090909090909098,1.845454545454545,1.7818181818181817,1.7230769230769243,1.6692307692307717,1.615384615384615
22,5.0,5.0,5.0,4.7333333333333325,4.466666666666667,4.257142857142857,4.1000000000000005,3.9714285714285706,3.842857142857143,3.7142857142857144,3.585714285714285,3.457142857142859,3.3285714285714287,3.2,3.071428571428572,2.942857142857144,2.814285714285714,2.6888888888888887,2.566666666666676,2.4444444444444455,2.346666666666668,2.24888888888889,2.1600000000000046,2.08,2.000000000000001,1.9333333333333342,1.8666666666666707,1.8051282051282052,1.7487179487179505,1.6923076923076958
23,5.0,5.0,5.0,4.8,4.533333333333333,4.314285714285714,4.15,4.022222222222223,3.9000000000000004,3.777777777777779,3.655555555555555,3.5333333333333337,3.4111111111111247,3.2888888888888888,3.1666666666666674,3.0444444444444443,2.922222222222222,2.8000000000000003,2.677777777777778,2.5555555555555554,2.453333333333334,2.351111111111111,2.258181818181818,2.1745454545454597,2.0909090909090917,2.021212121212122,1.9515151515151519,1.8871794871794876,1.828205128205128,1.7692307692307736
24,5.0,5.0,5.0,4.800000000000001,4.600000000000001,4.371428571428571,4.200000000000001,4.066666666666669,3.9500000000000055,3.833333333333335,3.716666666666666,3.6000000000000005,3.4833333333333356,3.3666666666666663,3.250000000000001,3.133333333333336,3.0166666666666675,2.9000000000000004,2.7833333333333328,2.6666666666666674,2.560000000000003,2.453333333333334,2.356363636363637,2.26909090909091,2.181818181818182,2.109090909090911,2.036363636363636,1.9692307692307724,1.9076923076923076,1.8461538461538474
25,5.0,5.0,5.0,5.0,4.666666666666666,4.428571428571428,4.250000000000002,4.111111111111112,4.000000000000001,3.8888888888888897,3.777777777777778,3.6666666666666665,3.555555555555559,3.444444444444446,3.333333333333333,3.222222222222225,3.1111111111111116,3.0000000000000004,2.88888888888889,2.77777777777778,2.6666666666666665,2.5555555555555554,2.4545454545454546,2.3636363636363633,2.272727272727273,2.1969696969696977,2.12121212121212,2.051282051282054,1.98717948717949,1.9230769230769271
26,5.0,5.0,5.0,5.0,4.7333333333333325,4.485714285714287,4.300000000000001,4.155555555555557,4.040000000000002,3.933333333333334,3.8266666666666667,3.7200000000000006,3.613333333333335,3.506666666666667,3.400000000000001,3.2933333333333334,3.1866666666666656,3.079999999999999,2.973333333333334,2.8666666666666667,2.7599999999999993,2.6533333333333338,2.552727272727274,2.4581818181818185,2.363636363636364,2.2848484848484856,2.2060606060606056,2.133333333333336,2.066666666666666,2.0000000000000004
27,5.0,5.0,5.0,5.0,4.8,4.542857142857143,4.35,4.200000000000005,4.080000000000002,3.977777777777781,3.875555555555556,3.7733333333333334,3.6711111111111103,3.5688888888888917,3.4666666666666677,3.3644444444444446,3.262222222222223,3.1600000000000015,3.057777777777778,2.9555555555555553,2.8533333333333317,2.7511111111111113,2.650909090909091,2.5527272727272727,2.454545454545455,2.3727272727272726,2.290909090909091,2.2153846153846346,2.146153846153848,2.0769230769230824
28,5.0,5.0,5.0,5.0,4.8,4.6,4.400000000000001,4.244444444444445,4.12,4.018181818181818,3.9200000000000013,3.821818181818183,3.7236363636363654,3.625454545454547,3.527272727272728,3.429090909090909,3.3309090909090924,3.2327272727272747,3.1345454545454556,3.0363636363636366,2.9381818181818184,2.8400000000000007,2.7418181818181817,2.6436363636363653,2.545454545454546,2.4606060606060622,2.3757575757575764,2.2974358974358973,2.2256410256410257,2.1538461538461586
29,5.0,5.0,5.0,5.0,4.800000000000002,4.6571428571428575,4.449999999999999,4.28888888888889,4.159999999999998,4.0545454545454565,3.9600000000000017,3.865454545454547,3.770909090909091,3.676363636363645,3.581818181818185,3.4872727272727286,3.3927272727272735,3.2981818181818165,3.2036363636363645,3.10909090909091,3.0145454545454546,2.920000000000001,2.8254545454545457,2.7309090909090914,2.636363636363637,2.5484848484848492,2.460606060606062,2.3794871794871795,2.3051282051282045,2.2307692307692313
30,5.0,5.0,5.0,5.0,5.0,4.7,4.499999999999998,4.333333333333335,4.2,4.090909090909093,4.000000000000001,3.909090909090909,3.8181818181818206,3.727272727272726,3.6363636363636367,3.545454545454546,3.4545454545454546,3.363636363636365,3.272727272727274,3.181818181818183,3.0909090909090904,3.0,2.9090909090909385,2.818181818181819,2.7272727272727275,2.6363636363636367,2.545454545454547,2.461538461538461,2.3846153846153872,2.3076923076923075
