A/D,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
11,8.222222222222221,7.444444444444445,6.666666666666667,5.888888888888892,5.296296296296296,4.888888888888889,4.481481481481482,4.074074074074076,3.666666666666667,3.462962962962963,3.259259259259259,3.0555555555555562,2.851851851851852,2.6888888888888896,2.5666666666666673,2.4444444444444438,2.322222222222222,2.1999999999999997,2.118518518518519,2.037037037037037,1.9555555555555557,1.8740740740740744,1.8042328042328042,1.7460317460317467,1.6878306878306877,1.629629629629629,1.5714285714285716,1.5277777777777792,1.484126984126984,1.4404761904761905
12,8.333333333333334,7.666666666666667,7.000000000000002,6.333333333333333,5.777777777777779,5.333333333333334,4.888888888888889,4.444444444444444,4.0,3.777777777777778,3.5555555555555562,3.333333333333334,3.1111111111111107,2.933333333333334,2.8,2.666666666666667,2.5333333333333337,2.4,2.311111111111112,2.2222222222222223,2.1333333333333355,2.0444444444444447,1.9682539682539681,1.9047619047619047,1.8412698412698412,1.7777777777777777,1.7142857142857157,1.666666666666667,1.6190476190476197,1.5714285714285716
13,8.444444444444445,7.88888888888889,7.333333333333334,6.777777777777779,6.2592592592592595,5.777777777777779,5.296296296296297,4.814814814814816,4.333333333333334,4.0925925925925934,3.851851851851853,3.611111111111113,3.370370370370371,3.1777777777777785,3.033333333333334,2.8888888888888897,2.7444444444444454,2.5999999999999996,2.503703703703703,2.407407407407408,2.3111111111111113,2.214814814814815,2.132275132275133,2.0634920634920637,1.9947089947089958,1.9259259259259265,1.8571428571428577,1.8055555555555556,1.7539682539682537,1.702380952380952
14,8.555555555555555,8.037037037037036,7.555555555555558,7.074074074074075,6.592592592592592,6.111111111111112,5.629629629629629,5.148148148148149,4.666666666666666,4.407407407407408,4.148148148148148,3.8888888888888897,3.6296296296296306,3.422222222222221,3.2666666666666675,3.111111111111114,2.9555555555555593,2.8000000000000003,2.696296296296296,2.5925925925925926,2.488888888888891,2.3851851851851853,2.2962962962962963,2.2222222222222237,2.148148148148148,2.0740740740740744,2.0,1.9444444444444442,1.8888888888888886,1.8333333333333333
15,8.666666666666666,8.111111111111112,7.666666666666669,7.222222222222223,6.7777777777777795,6.333333333333335,5.888888888888889,5.444444444444445,5.000000000000001,4.722222222222223,4.444444444444445,4.166666666666667,3.8888888888888893,3.666666666666667,3.5000000000000004,3.333333333333332,3.166666666666669,2.9999999999999996,2.888888888888889,2.7777777777777803,2.6666666666666674,2.5555555555555554,2.460317460317461,2.3809523809523814,2.3015873015873014,2.2222222222222223,2.1428571428571432,2.0833333333333335,2.023809523809524,1.9642857142857146
16,8.777777777777779,8.185185185185185,7.777777777777793,7.37037037037037,6.962962962962962,6.555555555555556,6.148148148148148,5.7407407407407405,5.333333333333333,5.03703703703704,4.740740740740741,4.444444444444446,4.148148148148149,3.911111111111111,3.7333333333333343,3.5555555555555562,3.377777777777777,3.2000000000000015,3.0814814814814833,2.9629629629629637,2.8444444444444454,2.7259259259259254,2.6243386243386273,2.53968253968254,2.4550264550264567,2.3703703703703733,2.285714285714286,2.2222222222222228,2.1587301587301586,2.0952380952380953
17,8.88888888888889,8.25925925925926,7.888888888888896,7.51851851851852,7.148148148148149,6.77777777777778,6.407407407407408,6.037037037037037,5.666666666666666,5.351851851851853,5.037037037037038,4.722222222222222,4.407407407407409,4.155555555555556,3.9666666666666663,3.7777777777777777,3.58888888888889,3.3999999999999995,3.2740740740740746,3.1481481481481484,3.022222222222223,2.8962962962962964,2.788359788359789,2.6984126984126986,2.6084656084656084,2.518518518518521,2.4285714285714297,2.361111111111112,2.293650793650794,2.226190476190477
18,9.0,8.333333333333334,8.000000000000002,7.666666666666668,7.333333333333336,7.0,6.666666666666669,6.333333333333334,6.0,5.666666666666668,5.333333333333332,5.0,4.666666666666667,4.4,4.200000000000001,4.0,3.7999999999999994,3.5999999999999996,3.4666666666666655,3.333333333333336,3.2000000000000006,3.066666666666667,2.9523809523809534,2.8571428571428577,2.7619047619047623,2.666666666666667,2.5714285714285765,2.500000000000002,2.428571428571429,2.357142857142858
19,9.0,8.407407407407408,8.055555555555557,7.740740740740746,7.425925925925926,7.111111111111113,6.796296296296296,6.481481481481487,6.166666666666666,5.851851851851852,5.537037037037038,5.222222222222224,4.907407407407412,4.644444444444447,4.4333333333333345,4.222222222222223,4.011111111111114,3.8000000000000003,3.659259259259261,3.5185185185185195,3.3777777777777773,3.237037037037061,3.116402116402117,3.0158730158730704,2.9153439153439153,2.8148148148148153,2.714285714285714,2.6388888888888893,2.563492063492066,2.4880952380952377
20,9.0,8.481481481481483,8.111111111111112,7.814814814814813,7.518518518518519,7.222222222222224,6.9259259259259265,6.629629629629631,6.333333333333334,6.037037037037037,5.7407407407407405,5.444444444444448,5.14814814814815,4.888888888888888,4.666666666666667,4.444444444444445,4.222222222222222,4.0,3.851851851851852,3.7037037037037046,3.555555555555555,3.4074074074074074,3.280423280423286,3.1746031746031744,3.0687830687830684,2.9629629629629637,2.8571428571428577,2.7777777777777763,2.698412698412703,2.61904761904762
21,9.0,8.555555555555557,8.166666666666668,7.888888888888891,7.611111111111145,7.333333333333335,7.0555555555555545,6.777777777777776,6.500000000000001,6.222222222222223,5.9444444444444455,5.66666666666667,5.388888888888889,5.1333333333333355,4.900000000000001,4.666666666666667,4.433333333333333,4.2,4.044444444444445,3.8888888888888884,3.733333333333334,3.5777777777777824,3.444444444444444,3.3333333333333384,3.2222222222222223,3.1111111111111143,3.0,2.9166666666666665,2.833333333333332,2.7500000000000004
22,9.0,8.62962962962963,8.222222222222223,7.962962962962962,7.703703703703705,7.4444444444444455,7.185185185185186,6.925925925925926,6.666666666666666,6.407407407407409,6.1481481481481515,5.88888888888889,5.629629629629628,5.377777777777778,5.133333333333335,4.888888888888888,4.644444444444445,4.4,4.237037037037037,4.074074074074074,3.911111111111111,3.7481481481481493,3.608465608465609,3.4920634920634943,3.375661375661376,3.25925925925926,3.1428571428571423,3.0555555555555562,2.9682539682539697,2.880952380952385
23,9.0,8.703703703703704,8.277777777777779,8.022222222222222,7.777777777777779,7.533333333333336,7.28888888888889,7.044444444444448,6.800000000000001,6.555555555555558,6.311111111111111,6.066666666666671,5.822222222222222,5.5777777777777775,5.333333333333333,5.08888888888889,4.844444444444444,4.6000000000000005,4.4296296296296305,4.2592592592592595,4.0888888888888895,3.91851851851852,3.772486772486772,3.65079365079366,3.5291005291005306,3.4074074074074097,3.285714285714286,3.1944444444444478,3.1031746031746037,3.0119047619047707
24,9.0,8.777777777777779,8.333333333333334,8.066666666666668,7.833333333333332,7.6000000000000005,7.366666666666667,7.133333333333333,6.9,6.666666666666668,6.433333333333334,6.200000000000001,5.966666666666664,5.733333333333332,5.500000000000001,5.266666666666667,5.033333333333333,4.800000000000001,4.622222222222222,4.444444444444444,4.266666666666665,4.088888888888891,3.9365079365079376,3.8095238095238124,3.6825396825396823,3.5555555555555554,3.428571428571431,3.333333333333337,3.2380952380952404,3.1428571428571423
25,9.0,8.851851851851853,8.38888888888889,8.11111111111111,7.888888888888889,7.666666666666667,7.444444444444446,7.222222222222221,7.0,6.777777777777781,6.555555555555556,6.333333333333333,6.111111111111112,5.888888888888891,5.666666666666667,5.444444444444445,5.222222222222221,5.0000000000000036,4.814814814814816,4.62962962962963,4.4444444444444455,4.2592592592592595,4.100529100529102,3.9682539682539693,3.835978835978838,3.7037037037037197,3.5714285714285703,3.472222222222222,3.3730158730158735,3.273809523809523
26,9.0,8.88888888888889,8.444444444444446,8.155555555555557,7.944444444444443,7.733333333333338,7.522222222222223,7.311111111111112,7.1000000000000005,6.88888888888889,6.677777777777779,6.466666666666665,6.255555555555556,6.044444444444451,5.833333333333332,5.622222222222222,5.411111111111114,5.200000000000004,5.007407407407408,4.814814814814816,4.6222222222222245,4.4296296296296305,4.264550264550264,4.126984126984128,3.9894179894179884,3.8518518518518534,3.714285714285715,3.6111111111111134,3.507936507936509,3.4047619047619073
27,9.0,9.0,8.5,8.2,8.000000000000004,7.800000000000001,7.6,7.400000000000026,7.2,7.000000000000001,6.800000000000001,6.6,6.400000000000001,6.199999999999999,6.000000000000001,5.8,5.6,5.400000000000001,5.199999999999998,5.0,4.800000000000001,4.600000000000004,4.428571428571431,4.285714285714285,4.142857142857144,4.000000000000001,3.857142857142857,3.7499999999999973,3.6428571428571432,3.535714285714296
28,9.0,9.0,8.555555555555557,8.244444444444445,8.037037037037038,7.844444444444453,7.651851851851852,7.459259259259261,7.266666666666666,7.0740740740740735,6.8814814814814795,6.68888888888889,6.4962962962963,6.303703703703704,6.111111111111115,5.918518518518521,5.725925925925926,5.533333333333335,5.34074074074074,5.14814814814815,4.955555555555555,4.762962962962964,4.5925925925925934,4.444444444444444,4.296296296296298,4.148148148148149,4.000000000000002,3.88888888888889,3.7777777777777786,3.6666666666666687
29,9.0,9.0,8.61111111111111,8.288888888888888,8.074074074074074,7.88888888888889,7.703703703703709,7.518518518518517,7.333333333333333,7.14814814814815,6.962962962962964,6.7777777777777795,6.592592592592592,6.407407407407409,6.222222222222224,6.037037037037036,5.851851851851854,5.666666666666668,5.481481481481484,5.296296296296297,5.1111111111111125,4.925925925925928,4.756613756613756,4.603174603174605,4.44973544973545,4.2962962962962985,4.142857142857142,4.027777777777779,3.912698412698413,3.7976190476190483
30,9.0,9.0,8.666666666666666,8.333333333333334,8.111111111111112,7.9333333333333345,7.755555555555556,7.5777777777777775,7.3999999999999995,7.222222222222222,7.044444444444448,6.866666666666667,6.688888888888889,6.511111111111112,6.333333333333334,6.15555555555556,5.977777777777778,5.8000000000000025,5.622222222222224,5.4444444444444455,5.266666666666669,5.0888888888888895,4.920634920634922,4.7619047619047645,4.603174603174609,4.444444444444443,4.285714285714285,4.166666666666668,4.047619047619048,3.9285714285714297
